IMI;FINANCIAMENTO_UNIAO_EUROPEIA;TAXAS_MULTAS_OUTROS_IMPOSTOS;DSC_AUTARQUIA;IMPOSTOS_MUNICIPAIS;IUC;TRANSFERENCIAS_ORCAMENTO_ESTADO;ldk;IMT;CODIGO_PERIODO;CODIGOINE;VENDA_BENS_SERVICOS;DERRAMA_IRC;RECEITAS_TOTAIS;OUTRAS_RECEITAS
930795;422654.4;829754.62;COIMBRA;6261766.44;899222.45;4020111;T1_0603;3494298.75;T1;0603;1129118.97;107695.62;14478013.56;2644362.75
63334.55;29935.65;62797.49;CONDEIXA-A-NOVA;215579.62;89447.58;984099;T1_0604;0;T1;0604;815712.56;0;2315213.96;269887.13
9789.06;2414.69;6099.36;CONSTÂNCIA;42287.22;20450.39;718526;T1_1408;5007.9;T1;1408;149112.36;940.51;1078705.7;166365.43
51462.23;342522;33264.62;CORUCHE;413862.14;91574.88;2384463;T1_1409;237560.41;T1;1409;475895.15;0;3967198.29;350456
551.31;7506.93;110.98;CORVO;3716.86;2900.51;352221;T1_4901;154.06;T1;4901;2727.88;0;586608.05;220435.38
191480.74;75048.29;170801.17;COVILHÃ;778675.66;247564;2928477;T1_0503;105760.62;T1;0503;749774.41;63069.13;4737213;205237.64
8124;1363.17;5368.29;CRATO;35459.29;13942.29;1127217;T1_1206;8024.71;T1;1206;141115.69;0;1484231.59;179076.44
8097.07;0;30917.57;CUBA;67648.39;21123.53;758073;T1_0207;5014.34;T1;0207;172207.65;2495.88;1071501.07;73572.03
128883.01;67985.96;32807.53;ELVAS;615537.71;116095.59;1895916;T1_1207;315508.99;T1;1207;564463.48;22242.59;4186674.51;1042771.36
156791.45;796762.74;97249.75;ENTRONCAMENTO;429186.54;115425.94;773898;T1_1410;46157.49;T1;1410;749192.84;13561.91;3124452.04;375411.92
123379.07;725562.14;817519.58;ESPINHO;1422273.33;166482.43;1286541;T1_0107;250800.33;T1;0107;1149769.43;64091.92;6307272.76;1723126.86
193097.66;20905.14;204510.64;ESPOSENDE;924380.08;212607.7;1508781;T1_0306;314164.08;T1;0306;348794.04;0;3309154.79;506294.53
64151.74;0;441994.02;ESTARREJA;712927.27;154334.84;1632045;T1_0108;52446.67;T1;0108;381866.44;0;2976462.69;249623.98
30258.52;0;63198.51;ESTREMOZ;224386.11;69138.04;1645809;T1_0704;50517.21;T1;0704;635931.84;11273.83;2834129.15;328002.2
233816.15;11491.95;787053.93;ÉVORA;1984781.41;335553.68;3211440;T1_0705;515393.29;T1;0705;1517114.23;112964.36;10135029.84;3410202.25
135105.45;102490.99;236531.12;FAFE;857319.33;281439.94;2910891;T1_0307;139459.24;T1;0307;1283397.08;64783.58;8354472.95;3200374.55
330951.67;142576.27;245210.44;FARO;3346916.3;611763.02;1495413;T1_0805;1986520.7;T1;0805;746200;172470.47;6705465.18;974359.61
128634.01;703.49;180487.59;FELGUEIRAS;1054435.38;355291.02;2559972;T1_1303;254883.14;T1;1303;1725445.42;135139.62;6912182.47;1571626.18
23505.04;201733.73;53076.65;FERREIRA DO ALENTEJO;153499.43;42373.72;1501533;T1_0208;12571.56;T1;0208;335238.23;21972.46;2352214.08;160209.69
19298.84;0;40782.48;FERREIRA DO ZÊZERE;156165.25;48602.69;1119489;T1_1411;47481.24;T1;1411;354483.03;0;1757994.07;127856.79
356193.29;145497.48;358842.01;FIGUEIRA DA FOZ;5141896.22;388362.64;2266635;T1_0605;2635228.46;T1;0605;1989199.01;1403269.82;9978146.75;434919.04
8229.29;54305.31;4712.13;FIGUEIRA DE CASTELO RODRIGO;129974.68;25985.04;1553718;T1_0904;88901.15;T1;0904;190538.31;2147.07;2000706.31;72170.01
13994.47;160214.59;44017.92;FIGUEIRÓ DOS VINHOS;124364.22;32866.88;1042611;T1_1008;33484.95;T1;1008;159511.14;0;1627072.54;140371.59
6758.33;0;22989.87;FORNOS DE ALGODRES;69396.59;24443.15;957900;T1_0905;12535.73;T1;0905;145753.47;2669.51;1198172.31;25122.25
6003.75;239374.33;5838.89;FREIXO DE ESPADA À CINTA;43600.98;13776.15;1022067;T1_0404;15714.29;T1;0404;163158.95;2267.9;1660784.75;192583.49
12032.74;70988.09;5563.11;FRONTEIRA;44612.12;17410.13;794295;T1_1208;9606.14;T1;1208;166418.14;0;1233237.3;156923.95
801541.18;3187.72;1338805.43;FUNCHAL;3971093.87;672127.33;3605817;T1_3103;1158619.93;T1;3103;5845965.29;0;14784634.97;1358571.09
98050.32;382437.58;129156.32;FUNDÃO;504388.48;144788.45;2531931;T1_0504;115672.36;T1;0504;1092849.34;16721.03;4941284.84;429678.44
5572.59;88785.33;23884.77;GAVIÃO;49508.14;10095.19;928272;T1_1209;9955.59;T1;1209;194270.26;0;1465172.52;204336.79
9468.19;132362.17;67444.96;GÓIS;114879.62;21991.95;1055901;T1_0606;15974.52;T1;0606;141201.19;0;1668592.36;224248.38
20971.69;0;70714.18;GOLEGÃ;139425.88;23931.66;716691;T1_1412;18744.63;T1;1412;172309.71;5063.72;1506851.54;478424.95
488269.85;662312.61;474625.48;GONDOMAR;2641557.47;800458.77;4032687;T1_1304;637807.67;T1;1304;3022775.76;240395.7;12380934.07;2021601.23
23340.43;185249.89;10407.99;GOUVEIA;213444.58;67271.46;1591610;T1_0906;103962.41;T1;0906;270157.17;8462.29;2383420.98;122959.34
126955.84;0;167331.16;GRÂNDOLA;1927917.31;84835.09;1508061;T1_1505;1544748.74;T1;1505;453356.75;4046.48;4163204.35;273869.29
105913.28;450243.64;88673.42;GUARDA;612863.69;233740.34;3145299;T1_0907;167330.2;T1;0907;742110.21;17206.45;5494858.7;544342.16
616580;166690.66;578613.02;GUIMARÃES;2841581.38;900625.91;5686971;T1_0308;639264.38;T1;0308;3116561.25;106498.07;14183660.92;2371856.63
37240.39;820882.76;43888.36;HORTA;296789.93;95919.08;1281193;T1_4701;62989.44;T1;4701;270524.67;56752.66;2677950.66;8560.3
21279.51;56239.69;16662.33;IDANHA-A-NOVA;214879.03;34559.32;2728104;T1_0505;142377.87;T1;0505;519160.29;0;3560710.38;42327.37
179899.25;0;151430.66;ÍLHAVO;1032618.77;262129.09;1326332;T1_0110;410510.45;T1;0110;993834.15;28649.32;3744295.73;391510.81
358401.04;98845.03;127315.34;LAGOA (ALGARVE);1747001.95;207971.37;836367;T1_0806;1053314.2;T1;0806;1774428.13;0;4511068.55;54426.44
35612.45;0;37392.78;LAGOA (SÃO MIGUEL);202984.91;57184.28;1094862;T1_4201;65886.57;T1;4201;503121.78;6908.83;2395957.65;594988.96
483900.47;48291.87;458993;LAGOS;2866716.43;231957.58;773556;T1_0807;1640308.88;T1;0807;2432014.49;51556.5;6838713.75;718134.96
2903.44;912541.64;864.68;LAJES DAS FLORES;18260.47;12232.45;564447;T1_4801;2259.9;T1;4801;15998.69;0;1664546.03;153298.23
11153.31;857072.9;2784.28;LAJES DO PICO;43173.78;22464.47;915480;T1_4601;6771.72;T1;4601;89582.62;0;2283804.19;378494.89
82706.29;905939.22;201537.72;LAMEGO;589633.03;132375.61;1892181;T1_1805;168534.15;T1;1805;1386188.21;4479.26;5140471.71;366530.25
524836.45;91373.79;695451.79;LEIRIA;3554040.88;888411.77;4083192;T1_1009;1128860.14;T1;1009;311746.78;316480.73;9241372.51;1201019.06
5113969.21;65234.52;13648007.06;LISBOA;54958626.57;5326705.09;268901;T1_1106;26776329.07;T1;1106;24165308.72;4093616.14;105089047.89;25630977.08
1507417.93;148736.01;1068902.08;LOULÉ;9481721.36;672969.52;2181303;T1_0808;6109775.19;T1;0808;2789469.25;122656.64;15720474.72;1119245.1
1315103.07;489287.82;1050752.11;LOURES;9048228.29;1288845.08;4674914;T1_1107;4807043.71;T1;1107;1538927.39;586484.32;23736855.67;7985498.17
150160.79;5158.91;63536.94;LOURINHÃ;838441.02;157606.97;1131132;T1_1108;457062.48;T1;1108;1238509.33;10073.84;3678116.82;464875.56
67855.1;173272.59;130413.06;LOUSÃ;349369.57;93481.81;1056117;T1_0607;54725.31;T1;0607;581705.85;2894.29;2642430.79;481965.78
109584.98;33572.31;413721;LOUSADA;1007400.6;233354.63;2000193;T1_1305;250739.99;T1;1305;1156155.31;0;5405244.99;1207923.77
34483.95;21990;8458.2;MAÇÃO;99803.59;27093.23;1426102;T1_1413;29768.21;T1;1413;336183.65;0;1973032;88952.76
47730.24;15063;218812.93;MACEDO DE CAVALEIROS;373452.19;71534.94;2126361;T1_0405;35374.08;T1;0405;597326.95;0;3286752.09;174548.95
115556.92;0;14281.16;MACHICO;263530.5;103418.39;1414296;T1_3104;30274.03;T1;3104;27826.54;0;1870358.62;164705.58
22012.65;580199.06;9895.97;MADALENA;84726.51;33510.99;975342;T1_4602;19306.9;T1;4602;151158.92;0;1793492.9;2066.41
464661.36;12609.56;1591429.6;MAFRA;2947954.23;507684.52;1674741;T1_1109;342467.5;T1;1109;2356782.5;41711.25;9898457.83;2906370.54
737133.12;99528.66;399027.89;MAIA;3900094.76;843884.25;2846406;T1_1306;595063.26;T1;1306;1503585;1324986.24;9588935.45;1239321.03
41865.77;300555.32;213895.3;MANGUALDE;387421.71;102262.93;1630518;T1_1806;6867.77;T1;1806;697162.34;22529.94;3413363.11;397705.74
5006.37;0;4503.4;MANTEIGAS;30494.78;11372;868161;T1_0908;9613.01;T1;0908;92784.82;0;1335671.11;344230.51
130092.44;42568.65;103691.18;MARCO DE CANAVESES;726706.39;278699.56;3062076;T1_1307;160620.53;T1;1307;516239.01;53602.68;5208824.34;861234.29
108428.47;114243.23;45091.77;MARINHA GRANDE;887430.34;266681.17;1398921;T1_1010;183934.54;T1;1010;1583662.96;283294.39;4108361.35;124103.82
2614.55;16304.97;6354.67;MARVÃO;34458.19;14823.65;810819;T1_1210;10338.38;T1;1210;128166.67;326.94;1033469.14;43720.31
764126.57;2063725.32;1135493.58;MATOSINHOS;4974619.76;1028933.5;3420768;T1_1308;1056395.77;T1;1308;3515061.01;989670.34;16347878.81;2373704.72
56258.83;286840.39;130699.38;MEALHADA;440295.52;118095.75;1163715;T1_0111;119564.45;T1;0111;781980.53;15677.11;3138213.3;465381.86
21536.14;160170.08;41399.66;MEDA;111306.28;22213.7;1208326;T1_0909;26156.78;T1;0909;124340;0;1817393.33;213250.97
85014.61;10029.24;45513.13;MELGAÇO;204495.97;45072.98;1413452;T1_1603;28895.25;T1;1603;658715.07;0;2418588.58;131896.3
14567.37;303346.76;28861.45;MÉRTOLA;83563.04;30708.86;2447793;T1_0209;9425.36;T1;0209;303254.6;0;3230990.87;93033.47
6274.77;4577.33;23065.06;MESÃO FRIO;51652.89;17770.98;728220;T1_1704;4542.08;T1;1704;145759.87;0;1200809.92;270599.83
51961.42;58906.38;219632.4;MIRA;376508.26;68785.02;954840;T1_0608;36129.42;T1;0608;488196.42;0;2067702.12;189251.06
30971.48;762028.66;80613.89;MIRANDA DO CORVO;339383.31;60458.85;985617;T1_0609;163807.66;T1;0609;444741.84;3531.43;2897022.04;365251.23
8934.4;37884.38;157462.44;MIRANDA DO DOURO;247286.94;34978.25;1572729;T1_0406;38012.47;T1;0406;255229.4;7899.38;2258929.93;145800.21
53194.14;804760.22;127206.6;MIRANDELA;360024.99;112228.76;2183614;T1_0407;67395.49;T1;0407;1298494.53;0;5200433.38;553539.64
10260.49;219392.39;55979.1;MOGADOURO;124429.08;39959.72;2061834;T1_0408;18229.77;T1;0408;515084.41;0;3159208.76;238468.88
49496.15;0;32597.97;MOIMENTA DA BEIRA;174616.32;53809.44;1266485;T1_1807;34664.77;T1;1807;334883.83;4047.99;2748409.56;972424.41
319889.55;0;212571.76;MOITA;1341053.33;309237.84;2479416;T1_1506;428620.72;T1;1506;1868121.25;70733.46;9503071.56;3814480.98
32780.28;44139.1;28545.07;MONÇÃO;271578.75;113804.77;1835367;T1_1604;96448.63;T1;1604;595692.24;0;3349627.68;602850.59
6059.66;102001;31058.94;MONCHIQUE;252492.85;26228.64;1490052;T1_0809;189145.61;T1;0809;101304.72;0;2356284.4;410433.83
12658.52;17590.24;24408.95;MONDIM DE BASTO;76672.55;31961.74;1312194.27;T1_1705;7643.34;T1;1705;79259.84;0;1752407.52;266690.62
3998.05;0;22210.16;MONFORTE;106679.93;11510.87;962940;T1_1211;68960.85;T1;1211;90284.92;0;1247341.98;87437.13
33771.14;251437.05;79517.77;MONTALEGRE;185421.5;55337.79;2227294;T1_1706;16794.8;T1;1706;596731.18;0;3676230.37;415346.64
35067.97;379886.67;23836.03;MONTEMOR-O-NOVO;242105.21;81290.94;2308868;T1_0706;101603.38;T1;0706;558679.85;306.89;3686265.88;196726.15
59452.69;145024.55;288154.08;MONTEMOR-O-VELHO;546126.56;128207.17;1774011;T1_0610;61244.43;T1;0610;381369.26;9068.19;3069837.25;223305.88
383442.61;0;241090.17;MONTIJO;1684762.9;292128.41;1309626;T1_1507;714402.49;T1;1507;749682.72;53699.22;4703995.82;959924.2
9645.28;24241.56;8393.66;MORA;49157.21;22882.92;1033874;T1_0707;3641.95;T1;0707;160612.7;4593.4;1325842.28;57956.81
24744.69;0;27236.7;MORTÁGUA;128527.51;48373.6;1201190;T1_1808;22832.06;T1;1808;311049.99;5340.46;1804863.79;164096.29
24043.39;194155.07;12411.1;MOURA;187380.36;73031.92;2211465;T1_0210;68915.49;T1;0210;380168.87;8978.46;3154634.26;181464.96
3667.15;452.2;3911.81;MOURÃO;32753.95;12672.63;815676;T1_0708;6885.62;T1;0708;87033.65;5616.74;1282909.21;346993.41
6902.27;26228.42;38532.69;MURÇA;69061.49;19105.74;1063677;T1_1707;4520.79;T1;1707;177358.27;0;1481451.06;145125.88
31986.64;2454.93;16436.21;MURTOSA;153642.32;64871.53;859620;T1_0112;40347.94;T1;0112;183178.6;0;1259469.45;60573.6
120398.14;0;126038.9;NAZARÉ;485502.74;79238.21;792825;T1_1011;159827.49;T1;1011;321445.32;0;2490322.9;890549.84
52937.29;0;219825.28;NELAS;410556.86;74478.11;1147917;T1_1809;63316.18;T1;1809;186757.97;0;1809511.08;64279.25
13567.35;396858.46;9602.16;NISA;67948.96;28977.49;1559982;T1_1212;15801.96;T1;1212;316594.49;0;2628380.7;286996.79
5570.62;656072.06;2007.76;NORDESTE;30454.54;12949.41;1017300;T1_4202;9346.61;T1;4202;4156.03;580.14;3307262.18;1599279.55
137816.75;1351000.82;1193191.26;ÓBIDOS;2359769.67;81014.8;514134;T1_1012;947404.44;T1;1012;539231.03;342.42;5789968.82;1025833.3
116848.44;333416.98;88127.66;ODEMIRA;719808.04;129050.53;3326967;T1_0211;378704.63;T1;0211;954285.65;7076.78;5562767.2;228289.53
679633.78;4782.44;1036427.67;ODIVELAS;4250061.73;769251.64;3564111;T1_1116;1622083.52;T1;1116;563953.07;142665.12;10747209.37;2364301.13
1646672.08;8895.32;1336400.98;OEIRAS;18558474.78;2861531.81;4039390;T1_1110;12713869.91;T1;1110;7484802.74;0;30628690.56;537127.72
88053.45;41080.87;4752.44;OLEIROS;133945.77;26805.14;1447824;T1_0506;14334.74;T1;0506;538326.58;0;2206564.76;45387.54
238610.04;57571.79;66923.98;OLHÃO;1199306.34;345420.75;1592238;T1_0810;548351.57;T1;0810;295966.48;0;3978840.79;833758.18
179558.65;1523249.05;342063.93;OLIVEIRA DE AZEMÉIS;1243274.42;403332.91;2949906;T1_0113;231256.47;T1;0113;1785578.55;87062.46;7953719.37;451711.35
28831.82;41125.5;44448.69;OLIVEIRA DE FRADES;234278.25;50834.55;1054164;T1_1810;106314.55;T1;1810;133681.16;3848.64;2039414.31;576165.4
76657.8;560821.09;74681.85;OLIVEIRA DO BAIRRO;438746.06;142282.81;1547304;T1_0114;107313.19;T1;0114;687891.85;37810.41;3631675.66;396912.66
