codigoine;despesacorrente;despesacompessoal;despesaaquisicaobens;jurosencargos;transferenciascorrentes;terrenoshabitacoes;edificios;infraestruturasbasicas;acessibilidades;outrosinvestimentosbensdecapital;transferenciasoutrasdespesascapital;receitastotais;transferenciasorcamentoestado;financiamentouniaoeuropeia;impostosmunicipais;imi;imt;iuc;derramairc;taxasmultasoutrosimpostos;vendabensservicos;outrasreceitas;despesatotal
1401;3268332.83;1602292.81;1029764.17;65903.57;570372.28;0;694081.77;338563.39;1028.5;146094.16;669478.77;5057223.06;2921028;220882.02;792570.08;85801.03;263841.56;142098.36;154130.18;146698.95;746144.74;376598.22;5117579.42
101;3878307.75;1590900.03;1611888.26;4597.24;670922.22;48264.96;963637.23;7576.55;746396.34;181928.25;297536.24;5593596.23;2435111;1062886.72;1031646.49;69426.64;580016.65;201636.14;3161.41;177405.65;264255.86;799696.16;6123647.32
901;922666.24;407410.41;398380.33;13376.59;103498.91;18000;8301.27;45356.14;364393.03;27639.11;109283.1;1183424.63;869276;0;27903.71;1793.51;2475.96;5126.91;0;18507.33;247060.89;39184.03;1495638.89
701;1387554.36;756704.96;455766.01;84952.5;90130.89;0;816.33;11274.87;10793.59;58854.15;715723.34;2312930.98;1289682;15485.85;85283.09;4082.7;59261.09;17555.12;311.74;4072.44;191862.61;730617.43;2185016.64
102;1858954.34;1030619.99;756823.65;12539.71;58970.99;371.95;289125.1;0;6936.96;61366.76;94161.47;3135619.33;1502661;101581.95;551958.26;33744.42;172679.43;100921.48;124663.76;119949.17;485030.74;494387.38;2310916.58
801;8537050.27;4932255.72;2832963.88;297.91;771532.76;9818.03;1627610.15;303939.03;514046.75;166208.33;0;10796909.33;767566;0;3512748.88;785714.51;2052343.18;237711.24;0;436979.95;4148933.57;2367660.88;11158672.56
1501;2913262.86;1395512.3;971588.54;2784.1;543377.92;0;47073.23;78749.91;283320.47;53521.79;129282.08;3845724.49;2400357;6959.02;738466.64;20476.23;231823.18;46685.9;2284.19;437197.14;389429.71;310512.12;3505210.34
1402;1292070.28;737473.3;320046.49;33926.26;200624.23;0;528;10283.52;2776.38;48314.3;217087.86;1713247.1;1104927;0;259519.12;20257.09;128579.23;55226.12;0;55456.68;228943.55;119857.43;1571060.34
1001;4164508.45;1534400.89;1810503.72;101390.05;718213.79;125000;48808.74;1246.92;92960.14;82704.54;599976.55;5310599.2;2869962;28336.7;1561063.51;127137.91;882247.02;246394.82;1207.38;304076.38;336199.04;515037.95;5115205.34
1502;2169221.31;1568056.34;424867.84;16802.79;159494.34;0;19272.02;0;1113.2;67015.57;153457.62;2189382.56;720114.6;8045.69;717898.35;58862.69;295240.4;75416.75;27764.16;260614.35;587087.85;156236.07;2410079.72
802;1033918.64;600529.98;333482.87;2921.77;96984.02;9999.55;3369.18;175775;3065.83;284951.96;140032.83;2682157.24;1517808;938414.17;23299.52;3441.95;3722.14;7127.15;0;9008.28;98992.32;103643.23;1651112.99
1101;3275927.55;2144795.96;664967.61;83403.1;382760.88;0;344543.62;4736.85;286444.54;22162.58;298614.38;4641695.66;1782368;371697.49;905903.89;95243.6;416675.79;172645.53;0;221338.97;434661.43;1147064.85;4232429.52
401;1386861.67;600430.17;481356.98;203955.97;101118.55;26587.66;18924.43;13737.79;112126.58;97821.46;369462.35;2009107.91;1394440;24491.35;59166.82;2043.03;17024.69;10104.41;0;29994.69;107421.02;423588.72;2025521.94
1701;1620480.26;765007.66;661336.77;95687.53;98448.3;71650.62;430228;44731.97;320352.69;55440.09;168962.24;2722685.59;1447486;625904.51;283871.98;6785.32;209552.73;33319.57;0;34214.36;229702.19;135720.91;2711845.87
803;1396423.36;686235.43;515201.52;10281.12;184705.29;20000;52708.74;4831.09;79224.55;77141.22;114000.35;1845272.4;1154715;12731.15;331695.98;51756.7;206586.24;23839.19;0;49513.85;313746.75;32383.52;1744329.31
201;1703164.91;742204.39;689608.79;20651.3;250700.43;21650;23725.6;53321.41;82713.26;114256.36;107157.2;1934679.53;1438173;25200;230319.04;7258.6;164226.39;33261.75;0;25572.3;142857.77;98129.72;2105988.74
1503;11000410.96;5752952.09;3477796.4;156698.54;1612963.93;0;197298.59;153867.45;66340.18;478051.98;459638.49;14342137.1;4256979;92014.99;4214920.16;498077.78;2403263.66;664297.4;0;649281.32;2169234.53;3608988.42;12355607.65
902;2149483.01;553078.45;1105061.89;58779.8;432562.87;4218;0;72158.02;462301.88;349480.23;155534.47;3058987.96;1833513;1725.24;178761.93;1837.83;32328.29;24707.39;0;119888.42;344667.2;700320.59;3193175.61
1403;2547048.85;1132738.54;1036081.83;23776.3;354452.18;47121.1;697008.84;10912;145302.71;33077.04;139065.53;3549497.18;1377372.33;812582.97;300629.78;31860.22;123025.1;85075.29;1093.97;59575.2;391575.65;667336.45;3619536.07
202;1648245.56;931845.46;485292.85;23221.63;207885.62;0;55293.46;70121.49;366357.76;76201.64;145921.8;2927621.82;2069271;88901.29;121836.52;1750.42;28458.68;26511.15;0;65116.27;194616.06;452996.95;2362141.71
1404;1032620.26;688595.02;267447.48;31522.2;45055.56;0;84013;13147.49;14353.79;282226.24;191197.9;1514873.17;809202;207841.88;154572.62;15231.49;74442.88;26226.3;2914.04;35757.91;151466.8;191789.87;1617558.68
1201;1164711.52;585469.49;437297.41;7653.24;134291.38;65011.85;2504.7;19950.61;29890.85;109180.68;142026.86;1486164.1;1037933;184453.26;75332.93;6384.52;24600.69;13499.34;589.43;30258.95;124393.2;64051.71;1533277.07
1002;823972.5;362614.99;414723.49;5556.69;41077.33;771.52;114814.58;91760;227143.67;286363.06;70070.16;1638381.16;1143593;4781.73;84772.13;5945.88;31284.9;25806.31;0;21735.04;212590.26;192644.04;1614895.49
203;667531.99;461952.84;148053.61;4328.45;53197.09;0;2322.37;59000.33;125373.41;41539.6;65474.7;1170850.55;805410;214480.71;27938.69;2775.7;14232.56;6759.69;0;4170.74;83211.21;39809.94;961242.4
1115;14981384.09;5932467.81;5802295.82;27763.85;3218856.61;0;286880.47;263046.39;12714.59;422781.4;469002.89;12821617.72;4986930;127328.72;2868639.93;478749.61;1123922.23;692863.02;125251.47;447853.6;2045197.18;2793521.89;16435809.83
1301;5164505.62;2154945.96;2328863.29;49312.01;631384.36;115961;54361.91;482346.44;381632.47;106881.32;746445.56;8070052.66;3621480;311697.38;1053506.19;49752.84;441371.34;189873.81;0;372508.2;1792032.67;1291336.42;7052134.32
301;1570140.38;860629.58;494920.98;53512.05;161077.77;0;237362.71;61176.58;287279.55;69404.96;436237.92;2781428.36;1401408;386235.73;238216.72;14336.74;83527.13;68633.96;0;71718.89;306801.19;448766.72;2661602.1
103;1904059.82;801144.16;911850.11;1866.44;189199.11;32465;76173.06;44121.31;210092.93;145071.31;148907.52;2925408.94;2113227;0;317382.04;22258.51;128200.53;78097.74;16080.13;72745.13;342692.88;152107.02;2560890.95
4301;2048442.08;907058.18;563568.87;37516.37;540298.66;543434.4;151361.43;29141;201932.65;75626.28;1855223.6;5581800.23;2252866;1822389.18;541351.74;24273.82;241161.59;154973.08;0;120943.25;176414.67;788778.64;4905161.44
1003;1380625.3;533184.53;735958.5;63794.28;47687.99;151307;338378.98;10424.51;1077192.89;148084.29;302416.48;3503226.94;1316586.42;926990.06;269792.07;20887.76;87740.33;42610.33;0;118553.65;315664.27;674194.12;3408429.45
1601;2055895.32;1149996.36;718853.93;37234.08;149810.95;47500;4660.16;717.55;552010.66;334985.68;1815207.67;4985790.7;2692812;613109.06;321113.35;17225.48;129741.18;73553.55;0;100593.14;857899.46;500856.83;4810977.04
601;1365500.95;756948.49;423901.92;28923.26;155727.28;93622;749554.23;2392.65;36538.57;101673.54;170240.75;2805186.14;1581840;449157.08;208200.07;10389.39;109663.79;26517.87;0;61629.02;364754.69;201234.3;2519522.69
1801;1530772.61;662426.17;793553.23;59599.71;15193.5;37025;573197.64;15644.66;253766.9;30379.47;224539.51;2703530.59;1150775;430472.24;154229.22;7428.04;78759.38;18832.84;88.82;49120.14;252728.47;715325.66;2665325.79
104;1934482.89;762073.62;1069238.31;2241.05;100929.91;15000;339753.03;31279.88;30210.01;40644.77;428784.27;3153349.34;2121288;2524.97;285975.9;27324.54;151129.95;69388.44;1154.57;36978.4;437182.15;306378.32;2820154.85
702;1379703.78;625363.78;543090.61;28380.42;182868.97;0;81492.93;385617.5;0;57814.89;250440.87;2232877.1;1571985;209060;132611.07;24545.98;73936.24;21956.59;0;12172.26;228542.88;90678.15;2155069.97
1202;738307.22;393950.53;270754.51;3971.05;69631.13;0;9800.6;849.79;1844;118864.25;76772.78;1971425.43;990771;721909.36;19519.61;2824.53;5485.26;8508;0;2701.82;151728.77;87496.69;946438.64
1102;1950259.44;841370.92;876514.35;32640.4;199733.77;0;65809.51;23416.16;247690.15;66891.64;689593.6;3082749;888690;0;460430.55;14519.63;192853.5;59582.1;99809.67;93665.65;470484.42;1263144.03;3043660.5
105;5390350.37;2444484;796875.56;743353.55;1405637.26;451521.76;106116.49;3364.6;114158.53;814698.12;830023.19;7577556.79;2216037;80156.27;3490679.4;179128.06;1874215.2;392275.45;208694.81;836365.88;1099643.08;691041.04;7710233.06
1203;1324562.91;812179.73;325181.97;20519.86;166681.35;10355.65;5017.55;5790.78;169827.5;205296.94;176596.58;2110111.4;1425627;393686.95;65637.46;2590.47;31945.45;14456.39;63;16582.15;159580;65579.99;1897447.91
1103;1971231.01;1344371.27;426884.02;40828.13;159147.59;0;19402.42;0;0;51211;583481.44;3046062.64;1291573;146064.09;434047.9;25647.09;177960.19;162543.49;0;67897.13;628374.66;546002.99;2625325.87
1302;1961137.44;1089524.61;703853.22;12994.82;154764.79;22500;59804.42;8116;223602.15;121005.91;307626.42;3339002.01;1930584;148746.59;230397.72;10184.45;55328.85;54956.94;0;109927.48;336831.93;692441.77;2703792.34
302;8512757.23;2926423.58;3765698.98;3379.28;1817255.39;135997.77;450775.4;10534.72;1578661.12;290535.76;2966396.37;14926915.24;6095205;194162.05;2511464.64;166458.36;1061129;469704.42;2102.91;812069.95;1787593.33;4338490.22;13945658.37
204;764940.74;444540.54;164901.16;15361.74;140137.3;948.28;1182;0;3917.44;52282.91;101960.34;942164.3;807117;41225.84;15472.86;40.94;5775.87;4463.94;0;5192.11;36175.31;42173.29;925231.71
1504;5842119.53;3534920.88;1264104.47;82623.93;960470.25;6781.26;108379.63;37190.7;88631.54;68977.56;1442724.55;7099981.24;2478990;8692.45;2213954.85;144590.26;654088.64;279812.41;20193.04;1115270.5;1898614.97;499728.97;7594804.77
1004;1296030.78;412750.08;644935.34;1387.04;236958.32;0;53714.13;216131.78;113133.98;311526.35;23994.34;2262441.17;1009739;482416.44;361813.03;10519.79;235916.95;75525.36;213.78;39637.15;258154.35;150318.35;2014531.36
205;3127440.72;1858491.84;1103417.97;56448.44;109082.47;0;405650.53;132385.55;137317.3;154766.8;627351.18;4863431.59;2715494;355321.03;851797.51;57804.91;516217.88;139111.79;34950.4;103712.53;760910.98;179908.07;4584912.08
501;850344.1;265899.32;472782.39;13706.86;97955.53;0;80526.41;1315.53;242189.21;42204.67;42546.08;1341493;970659;0;87019.39;13274.35;19085.18;20734.94;0;33924.92;235600.42;48214.19;1259126
1405;3563639.36;1495747.86;1535614.66;11817.17;520459.67;0;6887.52;0;17709.06;137823.35;321632.3;3755463.21;1113837;0;618702.37;111773.71;293233.92;120311.84;17530.46;75852.44;1084480.11;938443.73;4047691.59
1005;1170905.89;853024.39;230473.03;28092.32;59316.15;2737.34;19407.77;415399.86;125484.62;27642.96;216371.09;1979545.04;926599;0;290430.43;27260.29;119713.78;54704.42;0;88751.94;378875.11;383640.5;1977949.53
703;1282335.83;740058.86;417616.74;71530.23;53130;0;34253.74;2916.17;604.98;90958.58;207694.97;1871513.92;923526;103155;96308.28;5210.58;29815.18;22936;0;38346.52;325878.94;422645.7;1618764.27
1702;1115798.99;537549.08;361553.04;16972.44;199724.43;4752.6;0;3222.19;160764.08;754715.46;264517.35;2347133.68;1433747.84;419487.74;67022.51;1651.38;14583.4;17346.82;0;33440.91;237657.08;189218.51;2303770.67
303;10601705.21;5963327.42;2877558.72;399647.19;1361171.88;0;58227.52;0;75091.79;143722.77;6338889.73;19106312.16;5452254;955705.22;4526523.81;407736.91;1823507.59;751032.64;92541.28;1451705.39;1143168.86;7028660.27;17217637.02
402;5586992.2;1582314.59;3568439.08;68322.85;367915.68;181481.15;174779.26;52585.55;303764.46;369387.49;696596.2;8157222.98;3561009;686643.18;670218.72;62781.96;212387.73;139303.86;0;255745.17;2406590.63;832761.45;7365586.31
304;1795856.57;977633.96;479639.28;37389.4;301193.93;209060.28;430584.32;52065.7;270041.56;239044.21;433747.61;3617921.73;1723260;509772.34;285724.55;17215.78;92014.98;51578.74;0;124915.05;190294.51;908870.33;3430400.25
1104;1478560.31;800494.94;502554.59;35182.66;140328.12;20000;141369.56;35033.92;190830.35;59805.71;93908.83;2372745.91;1184516;275850.88;240999.28;18119.64;101368.93;50542.53;0;70968.18;416147.83;255231.92;2019508.68
1006;3616159.84;1103067.27;1974227.42;29930.27;508934.88;10000;362570.08;0;71451.37;134799.7;346521.3;4307474.73;1721631;30525.9;1462434.48;118516.25;825861.36;220563.59;21592.42;275900.86;595754.72;497128.63;4541502.29
3101;1829516.9;486740.79;772099.84;35342.29;535333.98;49500;0;17839.77;366131.96;36361.68;226057.9;2240494.82;1563756;0;183556.14;21296.78;91459.89;40827.06;0;29972.41;159067.46;334115.22;2525408.21
4501;398065.03;160828.89;123461.7;78792.99;34981.45;0;0;0;51038.13;38820.88;73624.68;1017284.32;881784;0;31946;2146.83;12542.92;13533.53;0;3722.72;99385.83;4168.49;561548.72
3102;1466466.66;891616.35;363138.38;41128.45;170583.48;0;31687.96;55191.68;834906.7;28234.17;238979.84;3473893.45;1841715;393457;400086.25;52008.63;96654.04;90985.73;0;160437.85;662370.82;176264.38;2655467.01
1602;2246620.51;1124796.59;1031551.4;22372.05;67900.47;0;0;294493.1;529649.81;85189.85;161288.92;2955328.21;1581405;94662.44;323202.13;34861.16;150035.81;82994.13;83.78;55227.25;770730.85;185327.79;3317242.19
1204;1404968.5;806985.33;454086.29;2872.77;141024.11;5997.24;21796.12;12322.97;39611.46;52104.98;40012.91;1819427.35;1096515;134039.62;142532.37;39126.37;39827.18;21844.85;0;41733.97;301254.66;145085.7;1576814.18
602;2136967.76;1219381.7;578010.2;48351.01;291224.85;45768.26;311863.77;408;195922.42;126977.7;522061.24;5334577.11;2313516;0;730430.25;30891.18;219342.73;140066.64;0;340129.7;287669.21;2002961.65;3339969.15
403;1389921.34;793789.45;265763.39;25089.6;305278.9;6055.17;24626.4;0;154215.77;19192.41;267498.55;1999726.76;1517466;0;55883.27;3250.03;22589.63;17308.67;0;12734.94;125232.41;301145.08;1861509.64
1802;942615.56;452901.71;338170.05;14308.16;137235.64;15174.6;309332.29;1031.18;34313.11;32052.45;111087.52;1339773.99;1006818;0;172953.45;4739.81;64732.8;32422.21;0;71058.63;39290.73;120711.81;1445606.71
1406;2579788.82;1589175.19;531702.68;207930.43;250980.52;29444.4;226959.41;16354.07;41256.75;141507.35;1450847.7;3801229.58;1182324;0;471287.55;61462.6;187008.79;99638.66;1149.43;122028.07;1151977.54;995640.49;4486158.5
1105;27759676.55;7325334.03;11692063.58;112188.84;8630090.1;123615.05;1318190.06;1063271.02;2785624.19;1067681.12;3840270.24;40579899.01;4787183;726.7;16690670.58;916859.93;11596584.31;1117860.68;0;3059365.66;3959772.57;15141546.16;37958328.23
1007;639322.85;312438.59;224798.91;29733.16;72352.19;73901.36;92716.91;2202.44;12665.46;25661.01;42403.09;1301373.73;765339;176788.5;70000.2;3865.83;9593.11;9841.21;0;46700.05;42200.91;247045.12;888873.12
502;3785168.66;1587986.57;1479127.71;13981.35;704073.03;379305.23;694551.47;69329.43;1966292.08;139104.51;1631674.03;7145169.98;4133202;304971.18;877109.05;83616.38;394332.86;205546.24;0;193613.57;1125565.53;704322.22;8665425.41
106;1679463.02;712472.39;800448.18;41310.79;125231.66;14366.13;20864.46;23912.37;441265.17;41450.72;4214555.64;7967533.57;1421826;0;177921.06;6010.87;53362.66;45752.35;0;72795.18;251167.41;6116619.1;6435877.51
1205;940069.01;561957.88;339247.52;5428.74;33434.87;181.95;108609.63;22231.16;36229.36;47556.47;78925.87;1429028.86;995697;130608.33;88957.11;2435.84;52691.73;10778.61;0;23050.93;156811.37;56955.05;1233803.45
1803;2242431.34;923256.19;1146762.08;14877.42;157535.65;0;128588.04;188225.14;188100.55;101524.53;347328.01;3414543.3;1999053;76438.2;134870.12;6983.67;30144.91;48512.01;0;49229.53;517817.27;686364.71;3196197.61
804;1884033.9;605800.05;787185.87;7479.9;483568.08;16471.05;0;17308.66;40977.54;210921.24;70339.1;2129639.28;598570;70488;986513.45;26562.53;884297.98;24123.9;0;51529.04;402987.53;71080.3;2240051.49
206;1690401.63;862600.53;552533.31;13951.55;261316.24;0;21230.42;7644.45;372887.64;314152.84;169466.89;2233901.61;1422965;195836.83;88062.77;2972.77;36597.9;27533.04;3879.04;17080.02;310209.94;216827.07;2575783.87
903;1461675.44;983736.48;232474.86;30110.29;215353.81;3750;9680.84;0;41082.17;60701.46;101408.92;1973190.98;1353934.06;0;199013.48;7453.01;27207.01;27810.08;0;136543.38;122214.64;298028.8;1678298.83
305;2719216.31;1117596.03;1247809.17;168380.51;185430.6;319532.66;1423677.27;572946.14;3081545.21;1355849.26;585478.55;11734345.32;1901795;2009858.59;448006.6;20239.25;303386.88;53125.12;0;71255.35;453182.78;6921502.35;10058245.4
1407;1388296.64;689517.16;440830.18;48898.73;209050.57;22418.76;31874.87;127777.01;161666.58;141296.62;1088187.54;2872717.3;1602777;0;235484.07;28859.1;153744.92;47125.69;0;5754.36;191362.29;843093.94;2961518.02
1703;3700802.99;1961318.17;1304970.86;135256.17;299257.79;1183.86;1089870.11;38608.23;1055641.1;315032.11;1190755.88;8068362;3400155;1158870.79;636645.29;40082.75;313312.83;157705.52;0;125544.19;1544711.19;1327979.73;7391894.28
1804;1834219.19;957089.5;807198.3;924.85;69006.54;4140.93;15304.48;13877.49;171585.88;174704.73;231836.33;3250215.63;1996167;6557.29;102849.76;1192.35;22503.35;14534.92;0;64619.14;62862.24;1081779.34;2445669.03
603;13148804.31;6229807.17;4363669.26;413732.47;2141595.41;576324.66;1648170.06;66029.12;525877.29;1114604.78;2612240.98;16789262.4;4404627;981727.12;5993656.82;626543.16;3027641.6;634177.34;125970.9;1579323.82;1286007.27;4123244.19;19692051.2
604;1550784.17;712947.62;739863.07;21375.89;76597.59;115582.58;57301.55;91000.29;150128.84;471155.58;148671.43;2417157.94;1065279;34340.99;280424.61;16432.46;156459.3;62220.17;0;45312.68;864181.87;172931.47;2584624.44
1408;888895.86;447579.5;357903.62;21007.05;62405.69;15354;96228.86;21111.96;4577.33;118494.94;171637.06;1480266.29;819579;165083.34;178345.62;2196.58;156434.19;15329.2;0;4385.65;245214.65;72043.68;1316300.01
1409;2629666.47;1383951.76;1000199.59;12656.27;232858.85;6403.65;218535.76;25371.13;251739.05;962905.87;263488.98;4602817.5;2613966;377546.16;456888.52;30014.69;297361.65;65736.8;766.6;63008.78;445749.56;708667.26;4358110.91
4901;187964.27;124065.01;54820.28;4746.98;4332;0;0;12769.51;507578.87;96665.36;32420.66;708498.44;376841;308824.54;5720.6;3.66;4096.99;1244.51;0;375.44;5704.31;11407.99;837398.67
503;3916647.39;1516024.78;1564005.19;306024.89;530592.53;43504.03;476248.24;1432.5;763771.87;393433.79;974770.94;6681831.39;3169818;33957.62;1431152.5;60941.21;389696.9;178443.42;13923.08;788147.89;637747.55;1409155.72;6569808.76
1206;1040622.21;462265.97;426028.26;15568.82;136759.16;0;100624.28;17431.46;154781.17;281270.81;80372.76;1626411.05;1237299;0;185139.67;5400.14;161038.4;11558.11;0;7143.02;98650.43;105321.95;1675102.69
207;921571.21;497524.94;336047.91;9798.09;78200.27;22500;27481.3;55422.49;60388.39;60624.86;55961.94;1309283.27;792324;2242.43;111582.92;5063.58;67721.85;13350.22;225;25222.27;125478.7;277655.22;1203950.19
1207;2580106.04;953025.11;1313059.27;11151.57;302870.09;11779.34;24637.73;283.03;18900.33;317801.13;74334.34;4819992.03;2047104;1077125.78;530934.37;30475.67;371857.26;78016.56;6302.32;44282.56;645567.69;519260.19;3027841.94
1410;2117521.11;1119609.17;887684.53;57450.88;52776.53;14946.42;10503.98;35037.61;39976.2;643403.01;186122.69;2497457.77;837708;0;567850.76;21009.69;244719.97;81895.45;682.75;219542.9;598904.44;492994.57;3047511.02
107;3353380.24;2053449.06;532432.65;16487.07;751011.46;0;30056.34;18802.98;3267.87;115680.44;301186.86;4933530.45;1438320;8737.44;900097.43;68957.49;187027.72;114075.73;3341.83;526694.66;739619.99;1846755.59;3822374.73
306;2823476.98;912531.29;1289815.43;44748.31;576381.95;490;131278.95;919.44;177925.3;239644.34;527072.6;4644005.5;1579684.83;6529.03;958043.63;110704.68;461437.42;150496.36;0;235405.17;859638.57;1240109.44;3900807.61
108;2286528.21;1037661.94;1021522;19376.85;207967.42;48123.41;201664.24;236609.97;144505.54;75605.76;276859.32;3629919.79;1826313;0;446686.42;28614.54;137279.48;109077.75;1429.6;170285.05;825606.92;531313.45;3269896.45
704;2251488.02;1065072.53;839837.15;57676.2;288902.14;40000;31445.5;1542.65;590267.34;46292.17;182786.44;3398444.96;1773303;770776.97;329576.44;10866.92;190363.67;47163.46;0;81182.39;394771.9;130016.65;3143822.12
705;6809325.46;4216390.38;1555425.7;550865.05;486644.33;27175.1;18040.38;2336.43;117244.34;138627.8;1890848.75;8673039.56;3476397;162365.27;1605066.21;111154.4;515480.31;252774.25;60825.83;664831.42;1490080.95;1939130.13;9003598.26
307;3614781.68;1762988.03;967831.93;61443.29;822518.43;0;161753.8;28806.59;326541.17;11983.56;1287263.19;5824842.66;3155537;141998.15;701392.5;64788.59;306822.27;115412.83;835.56;213533.25;766292.6;1059622.41;5431129.99
805;5833015.14;3207911.01;2185971.21;137931.34;301201.58;105534;72359.57;0;79203.27;97674.1;856474.78;7195583.09;1676640;19444.47;2061053.7;158251.41;944274.93;417039.58;129695.84;411791.94;2311615.77;1126829.15;7044260.86
1303;5283575.98;2610596.92;1979837.77;19880.92;673260.37;28750;1422395.54;111553.77;603388.31;321197.83;268152.58;7680056.42;2770287;1932138.31;1004040.31;75015.96;494674.23;206646.04;0;227704.08;1019869.61;953721.19;8039014.01
208;1935915.57;1035026.15;652233.18;37928.81;210727.43;0;109305.29;16027.4;8970.41;49784.75;251803.54;2413501.73;1625394;0;230694.33;8595.14;93808.82;25459.16;23590.57;79240.64;342999.27;214414.13;2371806.96
1411;1044603.61;536645.12;413472.91;27462.7;67022.88;258316;1169881.1;822;86825.44;97360.91;101355.37;3283457.42;1207717;1195020.7;153128.73;10771.57;60399.01;31441.2;0;50516.95;439447.23;288143.76;2759164.43
605;4837444.97;2254438;1798206.91;205580.09;579219.97;0;58598.52;107805.56;19412.31;100473.38;853161.72;6257659.72;2453661;30618.97;1330828.24;53616.57;544211.76;273987.12;0;459012.79;1425693.81;1016857.7;5976896.46
904;1349882.85;444263.78;464936.41;33453.02;407229.64;295;130119.5;4891.31;34065.31;33447.42;337413.18;1886328.55;1684845;0;26305.97;768.58;9271.27;5352.73;0;10913.39;139595.57;35582.01;1890114.57
1008;1051109.73;654539.49;292978.79;19620.88;83970.57;0;25879.71;9433.98;43197.81;24170.22;180419.59;1403497.75;1125539;0;129911.62;6864.88;81509.24;21287.15;0;20250.35;75896.73;72150.4;1334211.04
905;1086229.82;374650.67;409847;268255.88;33476.27;0;83782.68;0;13259.32;37983.43;52562.58;1427209.52;1036860;148958.43;64165.52;2753.3;18253.61;15193.51;0;27965.1;98506.01;78719.56;1273817.83
404;1244184.95;634953.18;385435.48;65832.69;157963.6;52359.79;172988.02;0;233340.53;878080.72;247987.6;2538680.38;1223524;34573.6;32455.34;964.79;9042.46;8125.25;0;14322.84;89042.56;1159084.88;2828941.61
1208;793166.55;357470.31;348988.74;12625.3;74082.2;0;61165.65;269357.4;0;83347.23;87973.49;1917916.28;777753;938656.2;40365.97;1162.49;20596.19;10823.8;98.87;7684.62;124132.09;37009.02;1295010.32
3103;12052072.6;6985444.59;3801621.2;247592.48;1017414.33;586059.45;133915.55;459987.09;436800.29;453641.47;1175145.56;16328742.39;2612013;100310.7;4578284.3;382014.42;1848197.71;504644.98;0;1843427.19;4747270.6;4290863.79;15297622.01
504;2929766.67;1125361.06;1251956.66;393595.3;158853.65;695.43;134142.39;177209.89;626279.05;210664.63;1280621.5;7506235.26;2648827.02;215529.92;615942.92;22491.92;345419.07;98797.97;0;149233.96;1331562.4;2694373;5359379.56
1209;872651.63;483920.12;269265.04;4446.7;115019.77;0;8820.27;36384.61;3045.3;30340.87;8879.22;1858161.2;1025367;64728.41;31117.22;0;8918.54;3521.16;0;18677.52;645384.98;91563.59;960121.9
606;1210031.64;612936.86;396042.93;18868.5;182183.35;135000;31536.58;33678.86;46663.55;145129.29;142498.5;1730569.89;1144902;0;99296.53;5734.02;26108.04;12644.29;0;54810.18;336969.56;149401.8;1744538.42
1412;1087942.12;529150.93;471743.15;14504.65;72543.39;0;112221.41;12803;18134.67;171138.71;39240.4;1397099.65;775797.75;0;164857.64;5382.55;64961.98;17428.61;0;77084.5;168722.38;287721.88;1441480.31
1304;11291136.86;5699680.26;3731078.31;149999.24;1710379.05;455242.48;5270293.5;130292.24;1226835.3;773598.62;1605813.22;20804465.36;4588755;2849787.73;2884714.12;253547.98;1208854.88;565577.33;13179.73;843554.2;2708912.73;7772295.78;20753212.22
906;1364157.02;627154.88;290531.57;36049.24;410421.33;0;51826.82;13874.52;357956.17;296513.91;264544.78;2802238.38;1722828;112010.76;275987.26;10210.25;176665.68;49703.39;402.83;39005.11;448851.87;242560.49;2348873.22
1505;3205900.72;2051150.37;875192.5;30807.9;248749.95;300000;132731.56;10144.32;200236.04;505587.82;225851.85;4046483.2;1715278;599143.57;707591.86;29696.76;344230.47;37236.97;0;296427.66;417178.75;607291.02;4580452.31
907;4819455.33;2242976.44;1711529.12;245953.35;618996.42;169669.5;459210.67;661.71;88343.76;138942.48;1907260.11;7516037.55;3404649;1532753.25;621675.19;77147.61;259213.35;173824.43;8433.31;103056.49;1432519.39;524440.72;7583543.56
308;11474621.18;5346148.7;3999579.59;273976.92;1854915.97;67973.01;2271147.92;0;493633.68;2543921.42;2005703.04;19224952.79;6154671;2242144.69;3062221.24;429789.54;1068407.38;589054.16;0;974970.16;2119838.78;5646077.08;18857000.25
4701;1374258.26;754732.7;356458.95;25966.33;237100.28;0;0;0;9260;93393.15;214362.42;1950941.01;1306767;20424.04;274623.88;10621.54;139191.95;65078.65;0;59731.74;347618.5;1507.59;1691273.83
505;2484648.52;983847.57;1346943.43;17803.28;136054.24;8578.68;210422.05;405.35;227809.37;226060.49;344722.22;3790944.1;2895445;158616.7;224150.64;9505.42;176923.05;15648.9;0;22073.27;403245.89;109485.87;3502646.68
110;3189127.3;1524587.79;1406497.59;102545.61;155496.31;179307;371493.09;95098.46;501819.03;90784.74;588123.7;4964322.31;1409011;455313.04;958621.12;68801.59;495828.02;199434.75;2716.99;191839.77;1399767.82;741609.33;5015753.32
806;3346751.41;1577706.57;1257142.78;20847.32;491054.74;15065.35;42974.63;112337.26;36733.95;130376.68;265434.16;3874975.35;1056271;48527.71;1596156.23;106889.7;1014371.41;147104.71;0;327790.41;1012970.83;161049.58;3949673.44
4201;1163276.08;502438.85;246636.2;27251.32;386949.71;3700;16586.76;8108.31;7546.2;103468.11;2639925.64;4423633.5;1119573;480980.86;357001.97;22684.16;212889.41;38614.73;57;82756.67;426048.54;2040029.13;3942611.1
